2011-11-10,868385.0
2011-11-11,871335.0
2011-11-14,898035.0
2011-11-15,850385.0
2011-11-16,870585.0
2011-11-17,907235.0
2011-11-18,919535.0000000002
2011-11-21,949085.0
2011-11-22,911735.0
2011-11-23,959135.0
2011-11-25,976135.0
2011-11-28,913685.0
2011-11-29,928235.0
2011-11-30,883385.0
2011-12-01,854885.0
2011-12-02,846085.0000000002
2011-12-05,829585.0
2011-12-06,839835.0000000002
2011-12-07,849085.0
2011-12-08,841285.0
2011-12-09,826535.0
2011-12-12,835434.9999999998
2011-12-13,850485.0
2011-12-14,893435.0
